Situation code,ACK  code,Situation code name,Situation Description,Text,Notes,RecordCode,Filename,Probability,SUBSET Code
,,,  ,"Товарищ адмирал, готово!",,sea1-22-2,sea1-22-2.wav,50.0,
23,sea1-23,ACK_REINFORCEMENT_ARRIVED,Боевая единица докладывает о прибытии в составе подкрепления,Морские волки прибыли!,,sea1-23-1,sea1-23-1.wav,50.0,
,,,  ,"А вот и мы, морячки!",,sea1-23-2,sea1-23-2.wav,50.0,
32,sea1-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,"Воздух, воздух!",,sea1-32-1,sea1-32-1.wav,50.0,
,,,  ,Запрашивай зенитный огонь!,,sea1-32-2,sea1-32-2.wav,50.0,
1,SPG1-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,Хорошо.,,SPG1-1-1,SPG1-1-1.wav,50.0,
,,,  ,Выполним.,,SPG1-1-2,SPG1-1-2.wav,50.0,
,,,  ,Постараемся.,,SPG1-1-3,SPG1-1-3.wav,50.0,
,,,  ,Штурмовики вас поняли.,,SPG1-1-4,SPG1-1-4.wav,50.0,
,,,  ,"Это САУ, сейчас выполним.",,SPG1-1-5,SPG1-1-5.wav,50.0,
,,,  ,"Ладно, сделаем.",,SPG1-1-6,SPG1-1-6.wav,50.0,
,,,  ,"Ладно, немного подождите.",,SPG1-1-7,SPG1-1-7.wav,50.0,
2,SPG1-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,Не выйдет.,,SPG1-2-1,SPG1-2-1.wav,50.0,
,,,  ,"Это САУ, никак невозможно.",,SPG1-2-2,SPG1-2-2.wav,50.0,
,,,  ,"Мы бы с радостью, но как?",,SPG1-2-3,SPG1-2-3.wav,50.0,
,,,  ,"Ну нет, так нельзя.",,SPG1-2-4,SPG1-2-4.wav,50.0,
3,SPG1-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,Штурмовая САУ готова.,,SPG1-3-1,SPG1-3-1.wav,50.0,
,,,  ,Экипаж в полной боеготовности.,,SPG1-3-2,SPG1-3-2.wav,50.0,
,,,  ,Н-да?,,SPG1-3-3,SPG1-3-3.wav,50.0,
,,,  ,Слушаю распоряжения!,,SPG1-3-4,SPG1-3-4.wav,50.0,
,,,  ,(Вздох) Опять?,,SPG1-3-5,SPG1-3-5.wav,50.0,
,,,  ,Штурмовая установка.,,SPG1-3-6,SPG1-3-6.wav,50.0,
,,,  ,Мы тут.,,SPG1-3-7,SPG1-3-7.wav,50.0,
,,,  ,САУ слушает.,,SPG1-3-8,SPG1-3-8.wav,50.0,
,,,  ,"Что? Да, это САУ.",,SPG1-3-9,SPG1-3-9.wav,50.0,
4,SPG1-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ","Ну что вы, это невозможно.",,SPG1-4-1,SPG1-4-1.wav,50.0,
,,,  ,Зачем переть на рожон?,,SPG1-4-2,SPG1-4-2.wav,50.0,
5,SPG1-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,В белый свет как в яблочко?,,SPG1-5-1,SPG1-5-1.wav,50.0,
,,,  ,Отсюда не видно. Отказ в ведении огня.,,SPG1-5-2,SPG1-5-2.wav,50.0,
6,SPG1-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,Развернуться невозможно.,,SPG1-6-1,SPG1-6-1.wav,50.0,
,,,  ,Нужно сдать вбок.,,SPG1-6-2,SPG1-6-2.wav,50.0,
7,SPG1-7,ACK_NOT_IN_FIRE_RANGE,Цель слишком далеко или слишком близко. Боевая единица отказывается атаковать. ,Не могу я его отсюда достать.,,SPG1-7-1,SPG1-7-1.wav,50.0,
,,,  ,Тогда прошу разрешения сменить позицию.,,SPG1-7-2,SPG1-7-2.wav,50.0,
8,SPG1-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,"Может, снарядов подвезете?",,SPG1-8-1,SPG1-8-1.wav,50.0,
,,,,"Нечем стрелять, нечем.",,SPG1-8-2,SPG1-8-2.wav,50.0,
,,,,Без боеприпасов на рожон не полезем.,,SPG1-8-3,SPG1-8-3.wav,50.0,
,,,,"А снаряды, снаряды где?",,SPG1-8-4,SPG1-8-4.wav,50.0,
,,,  ,Какой штурм без боезапаса?,,SPG1-8-5,SPG1-8-5.wav,50.0,
,,,  ,Сперва доставьте боеприпас.,,SPG1-8-6,SPG1-8-6.wav,50.0,
9,SPG1-9,ACK_CANNOT_PIERCE,Боевая единица не может в принципе пробить защиту цели и отказывается стрелять так как это бесполезно. ,"Ну да, и зарядить сразу два снаряда?! Одним не выйдет!",,SPG1-9-1,SPG1-9-1.wav,50.0,
,,,  ,"Там же броня, как у броненосца ""Потемкин""!",,SPG1-9-2,SPG1-9-2.wav,50.0,
,,,  ,На чудо надеяться? Не пробьем!,,SPG1-9-3,SPG1-9-3.wav,50.0,
10,SPG1-10,ACK_BORED_ATTACK,Периодичекие фразы во ходе атаки. ,Еще разочек!,,SPG1-10-1,SPG1-10-1.wav,50.0,
,,,  ,А вот мы тебе в бочину!,,SPG1-10-2,SPG1-10-2.wav,50.0,
,,,  ,Не любишь штурмовиков?,,SPG1-10-3,SPG1-10-3.wav,50.0,
,,,  ,"Штурмовая САУ, огонь!",,SPG1-10-4,SPG1-10-4.wav,50.0,
11,SPG1-11,ACK_CANNOT_MOVE_TRACK_DAMAGED,"Колесо или гусеница повреждены, боевая единица отказывается двигаться или атаковать. ",Нас подбили!,,SPG1-11-1,SPG1-11-1.wav,50.0,
,,,  ,Застряли...,,SPG1-11-2,SPG1-11-2.wav,50.0,
,,,  ,Ходовая повреждена!,,SPG1-11-3,SPG1-11-3.wav,50.0,
12,SPG1-12,ACK_BORED_LOW_AMMO,У боевой единицы боеприпасы подходят к концу. ,Скоро не будет снарядов.,,SPG1-12-1,SPG1-12-1.wav,50.0,
,,,  ,Последний ящик боеприпасов.,,SPG1-12-2,SPG1-12-2.wav,50.0,
,,,  ,Нам тут скоро будет нечем стрелять.,,SPG1-12-3,SPG1-12-3.wav,50.0,
13,SPG1-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,Ну наконец-то передышка.,,SPG1-13-1,SPG1-13-1.wav,50.0,
,,,  ,Главное: чтобы о нас подольше не вспоминали.,,SPG1-13-2,SPG1-13-2.wav,50.0,
,,,  ,"Ребят, заварим пока чайку?",,SPG1-13-3,SPG1-13-3.wav,50.0,
,,,  ,Куда я свой кисет подевал?,,SPG1-13-4,SPG1-13-4.wav,50.0,
14,SPG1-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,"Черт, так могут и взорвать.",,SPG1-14-1,SPG1-14-1.wav,50.0,
,,,  ,Может начаться возгорание.,,SPG1-14-2,SPG1-14-2.wav,50.0,
,,,  ,Пора валить отсюда к такой-то матери.,,SPG1-14-3,SPG1-14-3.wav,50.0,
15,SPG1-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,Ты нам так гусеницу развалишь!,,SPG1-15-1,SPG1-15-1.wav,50.0,
,,,  ,"Думаю, неспроста это - нахлобучка будет...",,SPG1-15-2,SPG1-15-2.wav,50.0,
,,,  ,А? Ни черта в этой жестянке не слышно...,,SPG1-15-3,SPG1-15-3.wav,50.0,
16,SPG1-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,Отлично!,,SPG1-16-1,SPG1-16-1.wav,50.0,
,,,  ,Кто тут еще на очереди?,,SPG1-16-2,SPG1-16-2.wav,50.0,
,,,  ,Ха! Следующий!,,SPG1-16-3,SPG1-16-3.wav,50.0,
,,,  ,"Так, еще одна звездочка на броне.",,SPG1-16-4,SPG1-16-4.wav,50.0,
,,,  ,Одним врагом меньше.,,SPG1-16-5,SPG1-16-5.wav,50.0,
17,SPG1-17,ACK_BUILDING_FINISHED,Боевая единица закончила окапывание или закончила строительные работы,Штурмовая САУ окопалась.,,SPG1-17-1,SPG1-17-1.wav,50.0,
,,,  ,"Мы укрепились, ждем.",,SPG1-17-2,SPG1-17-2.wav,50.0,
18,SPG1-18,DIED,Боевая единица погибла. Последние слова. ,Все-таки нарвались...,,SPG1-18-1,SPG1-18-1.wav,50.0,
,,,  ,Нас достали...,,SPG1-18-2,SPG1-18-2.wav,50.0,
,,,  ,Для нас война закончена.,,SPG1-18-3,SPG1-18-3.wav,50.0,
,,,  ,"На этот раз, кажется, это конец.",,SPG1-18-4,SPG1-18-4.wav,50.0,
,,,  ,Доигрались...,,SPG1-18-5,SPG1-18-5.wav,50.0,
,,,,(крик),,SPG1-18-6,SPG1-18-6.wav,50.0,
,,,,(крик),,SPG1-18-7,SPG1-18-7.wav,50.0,
,,,,(крик),,SPG1-18-8,SPG1-18-8.wav,50.0,
,,,,(крик),,SPG1-18-9,SPG1-18-9.wav,50.0,
,,,,(крик),,SPG1-18-10,SPG1-18-10.wav,50.0,
19,SPG1-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,"Это штурмовые САУ, мы на месте.",,SPG1-19-1,SPG1-19-1.wav,50.0,
,,,  ,Позиция занята.,,SPG1-19-2,SPG1-19-2.wav,50.0,
20,SPG1-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Штурмовая САУ под обстрелом!,,SPG1-20-1,SPG1-20-1.wav,50.0,
,,,  ,Мы под огнем врагов!,,SPG1-20-2,SPG1-20-2.wav,50.0,
,,,  ,Враги стреляют!,,SPG1-20-3,SPG1-20-3.wav,50.0,
21,SPG1-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,Снова эти мрази повылазили.,,SPG1-21-1,SPG1-21-1.wav,50.0,
,,,  ,Вижу врагов... хорошо вижу.,,SPG1-21-2,SPG1-21-2.wav,50.0,
22,SPG1-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,"Так, с этим покончено.",,SPG1-22-1,SPG1-22-1.wav,50.0,
,,,  ,И это задание выполнено.,,SPG1-22-2,SPG1-22-2.wav,50.0,
23,SPG1-23,ACK_REINFORCEMENT_ARRIVED,Боевая единица докладывает о прибытии в составе подкрепления,Штурмовые САУ прибыли.,,SPG1-23-1,SPG1-23-1.wav,50.0,
,,,  ,Штурмовая САУ в составе подкрепления прибыла.,,SPG1-23-2,SPG1-23-2.wav,50.0,
32,SPG1-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Опять воздух.,,SPG1-32-1,SPG1-32-1.wav,50.0,
,,,  ,Вражеские птички.,,SPG1-32-2,SPG1-32-2.wav,50.0,
1,SPG2-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,"Так точно, САУ приказ приняла!",,SPG2-1-1,SPG2-1-1.wav,50.0,
,,,  ,Будет сделано немедленно!,,SPG2-1-2,SPG2-1-2.wav,50.0,
,,,  ,Вас понял!,,SPG2-1-3,SPG2-1-3.wav,50.0,
,,,  ,"Партия сказала ""надо""!",,SPG2-1-4,SPG2-1-4.wav,50.0,
,,,  ,Я лично прослежу за этим!,,SPG2-1-5,SPG2-1-5.wav,50.0,
,,,  ,САУ приступает к выполнению!,,SPG2-1-6,SPG2-1-6.wav,50.0,
,,,  ,Экипаж САУ приказ понял!,,SPG2-1-7,SPG2-1-7.wav,50.0,
2,SPG2-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,Выполнение приказа невозможно!,,SPG2-2-1,SPG2-2-1.wav,50.0,
,,,  ,"Извините, повторите приказ?!",,SPG2-2-2,SPG2-2-2.wav,50.0,
,,,  ,"Товарищ командир, никак нет!",,SPG2-2-3,SPG2-2-3.wav,50.0,
,,,  ,Не могу выполнить!,,SPG2-2-4,SPG2-2-4.wav,50.0,
3,SPG2-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,Да! Я слушаю!,,SPG2-3-1,SPG2-3-1.wav,50.0,
,,,  ,Товарищ командир!,,SPG2-3-2,SPG2-3-2.wav,50.0,
,,,  ,Экипаж САУ готов!,,SPG2-3-3,SPG2-3-3.wav,50.0,
,,,  ,САУ на связи!,,SPG2-3-4,SPG2-3-4.wav,50.0,
,,,  ,Противотанковая самоходная установка!,,SPG2-3-5,SPG2-3-5.wav,50.0,
,,,  ,Жду приказаний!,,SPG2-3-6,SPG2-3-6.wav,50.0,
,,,  ,Служу Советскому Союзу!,,SPG2-3-7,SPG2-3-7.wav,50.0,
,,,  ,Ваши приказы?,,SPG2-3-8,SPG2-3-8.wav,50.0,
,,,  ,"Готов выполнять, САУ!",,SPG2-3-9,SPG2-3-9.wav,50.0,
4,SPG2-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ",Приказ неясен!,,SPG2-4-1,SPG2-4-1.wav,50.0,
,,,  ,"Вы уверены, товарищ командир?",,SPG2-4-2,SPG2-4-2.wav,50.0,
5,SPG2-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,Враг не обнаружен!,,SPG2-5-1,SPG2-5-1.wav,50.0,
,,,  ,Требуется рекогносцировка!,,SPG2-5-2,SPG2-5-2.wav,50.0,
6,SPG2-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,Мы не можем развернуться!,,SPG2-6-1,SPG2-6-1.wav,50.0,
,,,  ,Враг вне сектора обстрела!,,SPG2-6-2,SPG2-6-2.wav,50.0,
7,SPG2-7,ACK_NOT_IN_FIRE_RANGE,Цель слишком далеко или слишком близко. Боевая единица отказывается атаковать. ,Вне зоны обстрела!,,SPG2-7-1,SPG2-7-1.wav,50.0,
,,,  ,Огонь с такой дистанции невозможен!,,SPG2-7-2,SPG2-7-2.wav,50.0,
8,SPG2-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,"Нет снарядов, товарищ командир!",,SPG2-8-1,SPG2-8-1.wav,50.0,
,,,,Требую подвезти боеприпасы!,,SPG2-8-2,SPG2-8-2.wav,50.0,
,,,,"Это саботаж, нам нечем стрелять!",,SPG2-8-3,SPG2-8-3.wav,50.0,
,,,,Пополнить боезапас!,,SPG2-8-4,SPG2-8-4.wav,50.0,
,,,  ,Почему не обеспечен боезапас?,,SPG2-8-5,SPG2-8-5.wav,50.0,
,,,  ,Докладываю: у нас нет снарядов!,,SPG2-8-6,SPG2-8-6.wav,50.0,
9,SPG2-9,ACK_CANNOT_PIERCE,Боевая единица не может в принципе пробить защиту цели и отказывается стрелять так как это бесполезно. ,Слишком мощная броня!,,SPG2-9-1,SPG2-9-1.wav,50.0,
,,,  ,"Странно, противотанковые не берут.",,SPG2-9-2,SPG2-9-2.wav,50.0,
,,,  ,Требуется более крупный калибр.,,SPG2-9-3,SPG2-9-3.wav,50.0,
10,SPG2-10,ACK_BORED_ATTACK,Периодичекие фразы во ходе атаки. ,За Сталина!,,SPG2-10-1,SPG2-10-1.wav,50.0,
